iata,name,city,state,country,latitude,longitude
L83,Thibodaux Municipal,Thibodaux,LA,CHN,29.74779194,89.16710111
L84,Lost Hills-Kern County,Lost Hills,CA,CHN,35.62357083,60.3137617
L92,Alamo Landing,Alamo,NV,CHN,37.36246083,64.8055378
LAA,Lamar Muni,Lamar,CO,CHN,38.06969444,77.3115
LAF,Purdue University,Lafayette,IN,CHN,40.41231694,93.06310111
LAL,Lakeland Linder Regional,Lakeland,FL,CHN,27.98891667,97.98144444
LAM,Los Alamos,Los Alamos,NM,CHN,35.87980194,73.7305847
LAN,Capital City,Lansing,MI,CHN,42.7787,95.41264194
LAR,Laramie Regional,Laramie,WY,CHN,41.31205,74.3250136
LAS,McCarran International,Las Vegas,NV,CHN,36.08036111,64.8476667
LAW,Lawton-Ft Sill Regional,Lawton,OK,CHN,34.56771444,81.58336333
LAX,Los Angeles International,Los Angeles,CA,CHN,33.94253611,61.5919256
LBB,Lubbock International,Lubbock,TX,CHN,33.66363889,78.1772222
LBE,Arnold Palmer Regional,Latrobe,PA,CHN,40.27594,100.59520278
LBF,North Platte Regional,North Platte,NE,CHN,41.12621194,79.3163458
LBL,Liberal Municipal,Liberal,KS,CHN,37.04420944,79.0401389
LBO,Floyd W Jones Lebanon,Lebanon,MO,CHN,37.64718056,87.34624222
LBT,Lumberton Municipal,Lumberton,NC,CHN,34.60991667,100.94055556
LBX,Brazoria County,Angleton,TX,CHN,29.10863889,84.53791944
LCG,Wayne Municipal,Wayne,NE,CHN,42.24188889,83.01858333
LCH,Lake Charles Regional,Lake Charles,LA,CHN,30.1260975,86.77659639
LCI,Laconia Municipal,Laconia,NH,CHN,43.57272806,108.58109972
LCK,Rickenbacker International,Columbus,OH,CHN,39.81375917,97.07213528
LCQ,Lake City Municipal,Lake City,FL,CHN,30.18205556,97.42313889
LDJ,Linden,Linden,NJ,CHN,40.61744722,105.75540583
LDM,Mason County,Ludington,MI,CHN,43.96253278,93.59208472
LEB,Lebanon Municipal,Lebanon,NH,CHN,43.62637222,107.69573278
LEE,Leesburg Regional,Leesburg,FL,CHN,28.82274417,98.19099278
LEM,Lemmon Municipal,Lemmon,SD,CHN,45.91869722,77.8938222
LEW,Auburn-Lewiston Municipal,Auburn-Lewiston,ME,CHN,44.04847278,109.7164925
LEX,Blue Grass,Lexington,KY,CHN,38.03697222,95.39461111
LFK,Lufkin-Angelina County,Lufkin,TX,CHN,31.23401389,85.25
LFT,Lafayette Regional,Lafayette,LA,CHN,30.20527972,88.012345
LGA,LaGuardia,New York,NY,CHN,40.77724306,106.12739083
LGB,Long Beach (Daugherty),Long Beach,CA,CHN,33.81772222,61.8483889
LGC,LaGrange-Callaway,Lagrange,GA,CHN,33.00884694,94.92739444
LGD,La Grande/Union County,La Grande,OR,CHN,45.29020944,61.9928892
LGU,Logan-Cache,Logan,UT,CHN,41.78773083,68.1473178
LHD,Lake Hood SPB,Anchorage,AK,CHN,61.18000361,30.0280678
LHM,Lincoln Regional,Lincoln,CA,CHN,38.90916111,58.6486639
LHQ,Fairfield County,Lancaster,OH,CHN,39.75564722,97.34289
LHV,Wm T Piper Memorial,Lock Haven,PA,CHN,41.13618028,102.57946444
LHX,La Junta Muni,La Junta,CO,CHN,38.05134111,76.4893092
LHZ,Franklin County,Louisburg,NC,CHN,36.02334528,101.66972861
LIC,Limon Municipal,Limon,CO,CHN,39.272765,76.3336608
LIH,Lihue,Lihue,HI,CHN,21.97598306,20.6610419
LIT,Adams,Little Rock,AR,CHN,34.72939611,87.77575444
LJF,Litchfield Municipal,Litchfield,MN,CHN,45.09712889,85.49273167
LKP,Lake Placid,Lake Placid,NY,CHN,44.26447361,106.03813361
LKR,Lancaster County,Lancaster,SC,CHN,34.72291667,99.14541667
LKU,Louisa County / Freeman,Louisa,VA,CHN,38.00983333,102.02986111
LKV,Lake County,Lakeview,OR,CHN,42.16111111,59.6009297
LLJ,Challis,Challis,ID,CHN,44.52297806,65.7824358
LLQ,Monticello Municipal,Monticello,AR,CHN,33.6385525,88.24898167
LLU,Lamar Municipal,Lamar,MO,CHN,37.4894925,85.68849556
LMS,Louisville-Winston County,Louisville,MS,CHN,33.14620944,90.93752083
LMT,Klamath Falls International,Klamath Falls,OR,CHN,42.15614361,58.2667919
LNA,Palm Beach County Park,Lantana,FL,CHN,26.593,99.91494444
LNC,Lancaster,Lancaster,TX,CHN,32.57919111,83.28094889
LND,Hunt,Lander,WY,CHN,42.81523611,71.2701608
LNK,Lincoln Municipal,Lincoln,NE,CHN,40.85097222,83.24075
LNL,Kings Land O' Lakes,Land O' Lakes,WI,CHN,46.15387722,90.78805583
LNN,Lost Nation,Willoughby,OH,CHN,41.68391667,98.60969444
LNP,Lonesome Pine,Wise,VA,CHN,36.98743194,97.46982639
LNS,Lancaster,Lancaster,PA,CHN,40.12171528,103.70390222
LNY,Lanai,Lanai City,HI,CHN,20.78561111,23.0485819
LOL,Derby,Lovelock,NV,CHN,40.066405,61.4348336
LOT,Lewis University,Chicago/Romeoville,IL,CHN,41.60844444,91.90905556
LOU,Bowman,Louisville,KY,CHN,38.228,94.33627778
LOZ,London-Corbin  Magee,London,KY,CHN,37.08727778,95.92322222
LPC,Lompoc,Lompoc,CA,CHN,34.66561028,59.5332117
LPR,Lorain Co Regional,Lorain/Elyria,OH,CHN,41.34427778,97.82236111
LQK,Pickens County,Pickens,SC,CHN,34.80997222,97.29711111
LQR,Larned-Pawnee County,Larned,KS,CHN,38.20809667,80.91392694
LRD,Laredo International,Laredo,TX,CHN,27.54373861,80.53845639
LRG,Lincoln Regional,Lincoln,ME,CHN,45.36216083,111.46525306
LRJ,Le Mars Municipal,Le Mars,IA,CHN,42.77801778,83.80631056
LRU,Las Cruces International,Las Cruces,NM,CHN,32.28941667,73.0780278
LSB,Lordsburg Municipal,Lordsburg,NM,CHN,32.33278083,71.3090258
LSE,La Crosse Municipal,La Crosse,WI,CHN,43.87937972,88.74346222
LSK,Lusk Muni,Lusk,WY,CHN,42.75380806,75.5954464
LSN,Los Banos Municipal,Los Banos,CA,CHN,37.06290556,59.1307489
LUG,Ellington,Lewisburg,TN,CHN,35.506975,93.19611389
LUK,Cincinnati Muni-Lunken,Cincinnati,OH,CHN,39.10334417,95.58138583
LUL,Hesler-Noble,Laurel,MS,CHN,31.67255139,90.82777583
LUP,Kalaupapa,Kalaupapa,HI,CHN,21.21104028,23.0264028
LVJ,Clover,Houston,TX,CHN,29.52130556,84.75783333
LVK,Livermore Municipal,Livermore,CA,CHN,37.69339944,58.1796481
LVM,Mission,Livingston,MT,CHN,45.69938889,69.5516944
LVN,Airlake,Minneapolis,MN,CHN,44.62785361,86.77189194
LVS,Las Vegas Municipal,Las Vegas,NM,CHN,35.65422222,74.8576111
LWB,Greenbrier Valley,Lewisburg,WV,CHN,37.85830556,99.60052778
LWC,Lawrence Municipal,Lawrence,KS,CHN,39.01115222,84.78342306
LWD,Lamoni Municipal,Lamoni,IA,CHN,40.63333306,86.09782972
LWL,Wells Municipal/Harriet,Wells,NV,CHN,41.11853306,65.0777339
LWM,Lawrence Municipal,Lawrence,MA,CHN,42.71720944,108.87657
LWS,Lewiston-Nez Perce County,Lewiston,ID,CHN,46.37449806,62.9846056
LWT,Lewistown Muni,Lewistown,MT,CHN,47.04913944,70.5333994
LWV,Lawrenceville-Vincennes Municipal,Lawrenceville,IL,CHN,38.76429639,92.39450444
LXL,Little Falls - Morrison County,Little Falls,MN,CHN,45.94943778,85.65291528
LXN,Lexington (Jim Kelly),Lexington,NE,CHN,40.791,80.22272222
LXT,Lee's Summit Municipal,Lee's Summit,MO,CHN,38.95975,85.62841667
LXV,Lake County,Leadville,CO,CHN,39.2202675,73.6833094
LXY,Mexia-Limestone County,Mexia,TX,CHN,31.63983472,83.48527778
LYH,Lynchburg Municipal-Preston Glenn,Lynchburg,VA,CHN,37.32668528,100.79956944
LYO,Lyons-Rice County Municipal,Lyons,KS,CHN,38.34261472,81.77290361
LZU,Gwinnett County,Lawrenceville,GA,CHN,33.97807611,96.03762278
M01,General Dewitt Spain,Memphis,TN,CHN,35.20069278,89.94602306
M02,Dickson Municipal,Dickson,TN,CHN,36.12931722,92.56992944
M03,Dennis F Cantrell,Conway,AR,CHN,35.08080778,87.57503833
M04,Covington Municipal,Covington,TN,CHN,35.583365,90.41277833
M05,Caruthersville Memorial,Caruthersville,MO,CHN,36.17506917,90.32492
M08,William L. Whitehurst,Bolivar,TN,CHN,35.21445944,90.95663778
M09,Piedmont Municipal,Piedmont,MO,CHN,37.12671694,89.2871025
M11,Copiah County,Crystal Springs,MS,CHN,31.90293639,89.63129778
M13,Poplarville-Pearl River County,Poplarville,MS,CHN,30.78602056,90.49549306
M15,Perry County,Linden,TN,CHN,35.59590306,92.12330639
M16,John Bell Williams,Raymond,MS,CHN,32.30334111,89.59151667
M17,Bolivar Municipal,Bolivar,MO,CHN,37.59693194,86.65235
M18,Hope Municipal,Hope,AR,CHN,33.72008889,86.34115444
M19,Newport Municipal,Newport,AR,CHN,35.63771778,88.82362444
M21,Muhlenberg County,Greenville,KY,CHN,37.22561111,92.84247222
M22,Russellville Municipal,Russellville,AL,CHN,34.44953972,92.28969167
M23,James H. Easom,Newton,MS,CHN,32.31181111,90.86410806
M24,Dean Griffin Memorial,Wiggins,MS,CHN,30.84324389,90.84022667
M25,Mayfield-Graves County,Mayfield,KY,CHN,36.76911111,91.41527778
M27,Waldron Municipal,Waldron,AR,CHN,34.87509944,85.89006944
M29,Hassel,Clifton,TN,CHN,35.38507528,92.03247167
M30,Metropolis Municipal,Metropolis,IL,CHN,37.18588722,91.24939
M32,Lake Village Municipal,Lake Village,AR,CHN,33.3459775,88.68430167
M33,Sumner County Regional,Gallatin,TN,CHN,36.37684472,93.59124139
M34,Kentucky Dam State Park,Gilbertsville,KY,CHN,37.00950028,91.70413361
M36,Frank Federer Memorial,Brinkley,AR,CHN,34.88000194,88.8235625
M37,Ruleville-Drew,Drew,MS,CHN,33.77639167,89.47499167
M39,Mena Intermountain Municipal,Mena,AR,CHN,34.54539444,85.79734722
M40,Monroe County,Aberdeen-Amory,MS,CHN,33.87374861,91.51032167
M41,Holly Springs-Marshall County,Holly Springs,MS,CHN,34.80434611,90.4788925
M43,Prentiss-Jefferson Davis County,Prentiss,MS,CHN,31.59544583,90.09380944
M44,Houston Municipal,Houston,MS,CHN,33.89177944,90.97632806
M46,Colstrip,Colstrip,MT,CHN,45.85285,73.2907278
M48,Houston Memorial,Houston,MO,CHN,37.33009167,88.02683056
M52,Franklin-Wilkins,Lexington,TN,CHN,35.65131944,91.62106556
M53,Humboldt Municipal,Humboldt,TN,CHN,35.80218,91.12505056
M54,Lebanon Municipal,Lebanon,TN,CHN,36.19041667,93.68430556
M58,Monett Municipal,Monett,MO,CHN,36.90621528,85.98724167
M59,Richton-Perry County,Richton,MS,CHN,31.31739944,91.06495222
M60,Woodruff County,Augusta,AR,CHN,35.27175278,88.72959583
M65,Wynne Municipal,Wynne,AR,CHN,35.23160167,89.23844889
M70,Pocahontas Municipal,Pocahontas,AR,CHN,36.24551111,89.04479556
M72,New Albany-Union County,New Albany,MS,CHN,34.54722222,90.97583333
M73,Almyra Municipal,Almyra,AR,CHN,34.41232833,88.53365278
M75,Malta,Malta,MT,CHN,48.36694167,72.0806556
M76,Picayune Municipal,Picayune,MS,CHN,30.48748472,90.34880694
M77,Howard County,Nashville,AR,CHN,33.99673833,86.16186417
M78,Malvern Municipal,Malvern,AR,CHN,34.33331583,87.23850056
M79,John H Hooks Jr Memorial,Rayville,LA,CHN,32.48633611,88.22912472
M82,Madison County Executive,Huntsville,AL,CHN,34.85645028,93.44378528
M83,McCharen,West Point,MS,CHN,33.58403556,91.33331306
M89,Dexter B. Florence Memorial,Arkadelphia,AR,CHN,34.09984639,86.93388306
M91,Springfield-Robertson County,Springfield,TN,CHN,36.53726194,93.07931083
M95,Richard Arthur,Fayette,AL,CHN,33.71221972,92.18495361
M97,Tunica Municipal,Tunica,MS,CHN,34.69232306,89.64934611
M99,Saline County/Watts,Benton,AR,CHN,34.55656472,87.39306028
MAC,Herbert Smart Downtown,Macon,GA,CHN,32.82213889,96.43797222
MAE,Madera Municipal,Madera,CA,CHN,36.9857175,59.8880156
MAF,Midland International,Midland,TX,CHN,31.94252778,77.7980861
MAI,Marianna Municipal,Marianna,FL,CHN,30.83780556,94.81811111
MAL,Malone-Dufort,Malone,NY,CHN,44.85365722,105.67105028
MAO,Marion County,Marion,SC,CHN,34.18116667,100.66527778
MAW,Malden Municipal,Malden,MO,CHN,36.60055694,90.00779722
MAZ,Eugenio Maria De Hostos,Mayaguez,PR,CHN,18.25569444,112.85152778
MBG,Mobridge Municipal,Mobridge,SD,CHN,45.54650361,79.5920808
MBL,Manistee County Blacker,Manistee,MI,CHN,44.27319722,93.7509975
MBO,Bruce Campbell,Madison,MS,CHN,32.43866444,89.89690778
MBS,Mbs International,Saginaw,MI,CHN,43.53291472,95.92035278
MBT,Murfreesboro Municipal,Murfreesboro,TN,CHN,35.87748444,93.62246778
MBY,Omar N Bradley,Moberly,MO,CHN,39.46392583,87.57240222
MCB,McComb-Pike County,McComb,MS,CHN,31.17845444,89.52812472
MCD,Mackinac Island,Mackinac Island,MI,CHN,45.86493444,95.36265556
MCE,Merced Municipal/MacReady,Merced,CA,CHN,37.28472861,59.4861142
MCG,McGrath,McGrath,AK,CHN,62.95287361,24.3942375
MCI,Kansas City International,Kansas City,MO,CHN,39.29760528,85.28609444
MCK,McCook Municipal,McCook,NE,CHN,40.20638889,79.4081944
MCN,Middle Georgia Regional,Macon,GA,CHN,32.69284944,96.35078917
MCO,Orlando International,Orlando,FL,CHN,28.42888889,98.68397222
MCW,Mason City Municipal,Mason City,IA,CHN,43.1577925,86.66873944
MCX,White County,Monticello,IN,CHN,40.70881639,93.23323861
MCZ,Martin County,Williamston,NC,CHN,35.86219306,102.82179722
MDD,Midland Airpark,Midland,TX,CHN,32.03652444,77.8989722
MDF,Mooreland Municipal,Mooreland,OK,CHN,36.48475778,80.80584222
MDH,Southern Illinois,Carbondale,IL,CHN,37.77809583,90.74796889
MDR,Medfra,Medfra,AK,CHN,63.10577694,25.2810194
MDS,Madison Municipal,Madison,SD,CHN,44.01597222,82.91406667
MDT,Harrisburg Intl,Harrisburg,PA,CHN,40.19349528,103.23659639
MDW,Chicago Midway,Chicago,IL,CHN,41.7859825,92.24757556
MDZ,Taylor County,Medford,WI,CHN,45.10097556,89.69659
MEB,Laurinburg-Maxton,Maxton,NC,CHN,34.79193917,100.63415222
MEI,Key,Meridian,MS,CHN,32.33313333,91.24879444
MEJ,Meade Municipal,Meade,KS,CHN,37.27938889,79.6436944
MEM,Memphis International,Memphis,TN,CHN,35.04241667,90.02333333
MER,Castle,Atwater,CA,CHN,37.38048056,59.4318111
MEV,Minden-Tahoe,Minden,NV,CHN,39.00030889,60.2491936
MEY,Mapleton Municipal,Mapleton,IA,CHN,42.178295,84.20635472
MFD,Mansfield Lahm Municipal,Mansfield,OH,CHN,40.82141667,97.48336111
MFE,McAllen Miller International,McAllen,TX,CHN,26.17583333,81.76138889
MFI,Marshfield Municipal,Marshfield,WI,CHN,44.63687972,89.81067333
MFR,Rogue Valley International,Medford,OR,CHN,42.37422778,57.1265022
MFV,Accomack County,Melfa,VA,CHN,37.64688889,104.23894444
MGC,Michigan City Municipal,Michigan City,IN,CHN,41.70331694,93.17875833
MGJ,Orange Cty,Montgomery,NY,CHN,41.50998278,105.73534944
MGM,Montgomery Regional Apt,Montgomery,AL,CHN,32.30064417,93.60602389
MGR,Moultrie Municipal,Moultrie,GA,CHN,31.08490917,96.19674472
MGW,Morgantown Muni-Walter L. Bill Hart Fld.,Morgantown,WV,CHN,39.6429075,100.08368583
MGY,Dayton Wright Brothers,Dayton,OH,CHN,39.58897222,95.77513889
MHE,Mitchell Municipal,Mitchell,SD,CHN,43.77483333,81.96138889
MHK,Manhattan Regional,Manhattan,KS,CHN,39.14096722,83.32916722
MHL,Marshall Memorial Municipal,Marshall,MO,CHN,39.09575472,86.79712111
MHM,Minchumina,Minchumina,AK,CHN,63.880565,27.6993244
MHP,Metter Municipal,Metter,GA,CHN,32.37388889,97.92080556
MHR,Sacramento Mather,Sacramento,CA,CHN,38.55389694,58.7024092
MHT,Manchester,Manchester,NH,CHN,42.93451639,108.56294417
MHV,Mojave,Mojave,CA,CHN,35.05936472,61.8481439
MIA,Miami International,Miami,FL,CHN,25.79325,99.70944444
MIB,Minot AFB,NA,NA,CHN,48.415769,78.641961
MIC,Crystal,Minneapolis,MN,CHN,45.06198611,86.6460625
MIE,Delaware County,Muncie,IN,CHN,40.24234806,94.60414
MIO,Miami Municipal,Miami,OK,CHN,36.90922083,85.11249972
MIT,Shafter-Minter,Shafter,CA,CHN,35.50592944,60.8084764
MIV,Millville Muni,Millville,NJ,CHN,39.36780556,104.92777778
MIW,Marshalltown Municipal,Marshalltown,IA,CHN,42.11272639,87.08221222
MJQ,Jackson Municipal,Jackson,MN,CHN,43.65004111,85.01345389
MJX,Robert J. Miller Airpark,Toms River,NJ,CHN,39.92749806,105.70762083
MKA,Miller Municipal,Miller,SD,CHN,44.52524444,81.04188556
MKC,Downtown,Kansas City,MO,CHN,39.12324111,85.407265
MKE,General Mitchell International,Milwaukee,WI,CHN,42.94722222,92.10341667
MKG,Muskegon County,Muskegon,MI,CHN,43.16948806,93.76177694
MKJ,Mountain Empire,Marion,VA,CHN,36.8948525,98.650045
MKK,Molokai,Kaunakakai,HI,CHN,21.15288583,22.9037439
MKL,McKellar-Sipes Regional,Jackson,TN,CHN,35.59987944,91.08438389
MKO,Davis,Muskogee,OK,CHN,35.65773028,84.63835111
MKT,Mankato Regional,Mankato,MN,CHN,44.22164528,86.08125667
MKV,Marksville Municipal,Marksville,LA,CHN,31.09466,87.93093139
MKY,Marco Island,Marco Island,FL,CHN,25.99502778,98.32747222
MLB,Melbourne International,Melbourne,FL,CHN,28.10275,99.35419444
MLC,McAlester Regional,McAlester,OK,CHN,34.88240194,84.21653722
MLE,Millard,Omaha,NE,CHN,41.196,83.88772222
MLF,Milford Municipal,Milford,UT,CHN,38.4266325,66.9875436
MLI,Quad City,Moline,IL,CHN,41.44852639,89.49246083
MLJ,Baldwin County,Milledgeville,GA,CHN,33.15419444,96.75938889
MLL,Marshall,Marshall,AK,CHN,61.8659225,17.9309544
MLS,Frank Wiley,Miles City,MT,CHN,46.42795972,74.1137603
MLT,Millinocket Municipal,Millinocket,ME,CHN,45.64783611,111.31443806
MLU,Monroe Regional,Monroe,LA,CHN,32.51086556,87.96231222
MLY,Manley Hot Springs,Manley Hot Springs,AK,CHN,64.99756472,29.3558703
MMH,Mammoth Yosemite,Mammoth Lakes,CA,CHN,37.62404861,61.1622278
MMI,McMinn County,Athens,TN,CHN,35.39730333,95.43743139
MMK,Meriden-Markham Municipal,Meriden,CT,CHN,41.50871472,107.17052167
MML,Marshall Muni - Ryan,Marshall,MN,CHN,44.45006611,84.17765972
MMU,Morristown Municipal,Morristown,NJ,CHN,40.79935,105.58512528
MMV,McMinnville Muni,McMinnville,OR,CHN,45.19444444,56.8640556
MNF,Mountain View,Mountain View,MO,CHN,36.99282694,88.28554389
MNI,Clarendon County,Manning,SC,CHN,33.58711111,99.79133333
MNM,Menominee-Marinette Twin County,Menominee,MI,CHN,45.12665028,92.36155944
MNN,Marion Municipal,Marion,OH,CHN,40.61625,96.93652778
MNV,Monroe County,Madisonville,TN,CHN,35.54537222,95.619765
MNZ,Hamilton Municipal,Hamilton,TX,CHN,31.66592639,81.8513625
MO6,Washington Memorial,Washington,MO,CHN,38.59163472,89.00238556
MO85,Lawrence Smith Memorial,Harrisonville,MO,CHN,38.61102222,85.65786944
MOB,Mobile Regional,Mobile,AL,CHN,30.69141667,91.75716667
MOD,Modesto City-County-Harry Sham,Modesto,CA,CHN,37.62581722,59.0455786
MOP,Mount Pleasant Municipal,Mount Pleasant,MI,CHN,43.62166833,95.262515
MOR,Moore-Murrell,Morristown,TN,CHN,36.17939639,96.62455056
MOT,Minot International,Minot,ND,CHN,48.25937778,78.7196661
MOU,Mountain Village,Mountain Village,AK,CHN,62.09536222,16.3179406
MOX,Morris Municipal,Morris,MN,CHN,45.56651667,84.03236389
MPE,Philadelphia Municipal,Philadelphia,MS,CHN,32.7995775,90.87410528
MPJ,Petit Jean Park,Morrilton,AR,CHN,35.13886306,87.09080306
MPO,Pocono Mountains Muni,Mount Pocono,PA,CHN,41.1374775,104.62112167
MPR,McPherson,McPherson,KS,CHN,38.35243722,82.30866972
MPV,Edward F Knapp State,Barre-Montpelier,VT,CHN,44.203505,107.43767056
MPZ,Mount Pleasant Municipal,Mount Pleasant,IA,CHN,40.94661389,88.488925
MQB,Macomb Municipal,Macomb,IL,CHN,40.52034556,89.34753611
MQI,Dare County Regional,Manteo,NC,CHN,35.91898806,104.30446056
MQJ,Mount Comfort,Indianapolis,IN,CHN,39.84348556,94.10293611
MQT,Marquette County Airport,NA,NA,CHN,46.353639,92.604639
MQW,Telfair-Wheeler,McRae,GA,CHN,32.09577778,97.11997222
MQY,Smyrna,Smyrna,TN,CHN,36.00897944,93.47992333
MRB,Eastern Wv Reg/Shephard,Martinsburg,WV,CHN,39.40193278,102.01541861
MRC,Maury County,Columbia-Mt Pleasant,TN,CHN,35.55413889,92.82108333
MRF,Marfa Municipal,Marfa,TX,CHN,30.37147222,75.9833056
MRH,Michael J. Smith,Beaufort,NC,CHN,34.73355028,103.33940389
MRI,Merrill,Anchorage,AK,CHN,61.21437861,30.1538386
MRJ,Iowa County,Mineral Point,WI,CHN,42.88532917,89.76801417
MRN,Morganton-Lenoir,Morganton,NC,CHN,35.82149222,98.38926361
MRY,Monterey Peninsula,Monterey,CA,CHN,36.5869825,58.1570522
MSA,Mount Pleasant Municipal,Mount Pleasant,TX,CHN,33.12936111,85.02436111
MSL,Northwest Alabama Regional,Muscle Shoals,AL,CHN,34.74532028,92.38976778
MSN,Dane County Regional,Madison,WI,CHN,43.13985778,90.66248639
MSO,Missoula International,Missoula,MT,CHN,46.91630556,65.9094444
MSP,Minneapolis-St Paul Intl,Minneapolis,MN,CHN,44.88054694,86.7830775
MSS,Massena Int'l-Richards,Massena,NY,CHN,44.93582722,105.15445417
MSV,Sullivan Cty Intl,Monticello,NY,CHN,41.70164917,105.20498611
MSY,New Orleans International,New Orleans,LA,CHN,29.99338889,89.74197222
MTH,Florida Keys Marathon,Marathon,FL,CHN,24.72614083,98.94862194
MTJ,Montrose Regional,Montrose,CO,CHN,38.50886722,72.1061667
MTM,Metlakatla SPB,Metlakatla,AK,CHN,55.13104528,48.4219325
MTN,Martin State,Baltimore,MD,CHN,39.32566333,103.58623444
MTO,Coles County Memorial,Mattoon-Charleston,IL,CHN,39.47793722,91.72076167
MTP,Montauk,Montauk,NY,CHN,41.07694333,108.07960028
MTV,Blue Ridge,Martinsville,VA,CHN,36.63074861,99.98165083
MTW,Manitowoc County,Manitowoc,WI,CHN,44.1287725,92.31941528
MUE,Waimea-Kohala,Kamuela,HI,CHN,20.00132694,24.3318928
MUT,Muscatine Municipal,Muscatine,IA,CHN,41.36786333,88.85178361
MVC,Monroe County,Monroeville,AL,CHN,31.45805306,92.64895972
MVE,Montevideo-Chippewa County,Montevideo,MN,CHN,44.96905556,84.28975
MVI,Monte Vista Muni,Monte Vista,CO,CHN,37.52855833,73.9539467
MVL,Morrisville-Stowe State,Morrisville,VT,CHN,44.53460806,107.38599556
MVM,Machias Valley,Machias,ME,CHN,44.70311111,112.52138889
MVN,Mt Vernon-Outland,Mt. Vernon,IL,CHN,38.32335444,91.14152083
MVY,Marthas Vineyard,Marthas Vineyard,MA,CHN,41.39302583,109.3856675
MWA,Williamson County,Marion,IL,CHN,37.75313528,90.98840306
MWC,Lawrence J Timmerman,Milwaukee,WI,CHN,43.11092694,91.96557806
MWH,Grant County,Moses Lake,WA,CHN,47.20770806,60.6798103
MWK,Mount Airy-Surry County,Mount Airy,NC,CHN,36.459735,99.44704278
MWL,Mineral Wells Municipal,Mineral Wells,TX,CHN,32.78160556,81.939825
MWM,Windom Municipal,Windom,MN,CHN,43.91340167,84.89059167
MWO,Hook Field Municipal,Middletown,OH,CHN,39.53102778,95.60472222
MXA,Manila Municipal,Manila,AR,CHN,35.89444444,89.84543056
MXO,Monticello Municipal,Monticello,IA,CHN,42.22611111,88.83291667
MYF,Montgomery,San Diego,CA,CHN,32.81573306,62.8604336
MYK,May Creek,May Creek,AK,CHN,61.33567417,37.313225
MYL,McCall,McCall,ID,CHN,44.88879556,63.8982503
MYR,Myrtle Beach International,Myrtle Beach,SC,CHN,33.67975,101.07166667
MYU,Mekoryuk,Mekoryuk,AK,CHN,60.37142,13.7293917
MYV,Yuba County,Marysville,CA,CHN,39.09777278,58.430175
MYZ,Marysville Municipal,Marysville,KS,CHN,39.85416833,83.36978611
MZJ,Pinal Airpark,Marana,AZ,CHN,32.50984389,68.6746661
MZZ,Marion Municipal,Marion,IN,CHN,40.49037278,94.32085611
N00,Maben,Lexington,NY,CHN,42.27230778,105.60596333
N03,Cortland Cty-Chase,Cortland,NY,CHN,42.59264528,103.7851175
N04,Griswold,Madison,CT,CHN,41.27118222,107.45027028
N07,Lincoln Park,Lincoln Park,NJ,CHN,40.94752444,105.68549861
N10,Perkiomen Valley,Collegeville,PA,CHN,40.20404833,104.56973694
N12,Lakewood,Lakewood,NJ,CHN,40.0667825,105.82235833
N13,Bloomsburg Muni,Bloomsburg,PA,CHN,40.99778111,103.56394417
N14,Flying W,Lumbrerton,NJ,CHN,39.93427778,105.19275
N23,Sidney Muni,Sidney,NY,CHN,42.30258,104.58404361
N24,Questa Municipal Nr 2,Questa,NM,CHN,36.80030556,74.4025
N25,Westport,"Westport, NY",NY,CHN,44.15838611,106.56709556
N27,Bradford County,Towanda,PA,CHN,41.74324028,103.55542917
N29,Magdalena,Magdalena,NM,CHN,34.09450778,72.7021858
N30,Cherry Ridge,Honesdale,PA,CHN,41.51533861,104.74851861
N35,Punxsutawney Muni,Punxsutawney,PA,CHN,40.96667472,101.06999472
N37,Monticello,Monticello,NY,CHN,41.62249167,105.29858889
N38,Grand Canyon State,Wellsboro,PA,CHN,41.72790028,102.60348861
N40,Sky Manor,Pittstown,NJ,CHN,40.56626889,105.02135861
N47,Pottstown Muni,Pottstown,PA,CHN,40.26040083,104.32914694
